,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0008445,토익R/CⅡ,01,교양선택,김집,교양학부,100,71,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-301 첨단:목(1,2)",,2,2,0,학기,,,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,(토익 750점 목표)
83,0009242,한국문화의이해,01,교양선택,박광순,신문방송학과,50,0,폐지,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),1학년," 20-420 첨단:목(6,7)",2024-09-03,2,2,0,학기,,,절대평가,,○,이론,교양지도과목,일반강의,,○,,,외국인,,,,,,(외국인학생만 수강)
84,0009242,한국문화의이해,02,교양선택,박광순,신문방송학과,50,28,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),1학년," 09-213 첨단:월(3,4)",,2,2,0,학기,,,절대평가,,○,이론,교양지도과목,일반강의,,○,,,외국인,,,,,,(외국인학생만 수강)
85,0009242,한국문화의이해,03,교양선택,신동의,교양학부,50,23,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),1학년," 09-213 첨단:수(1,2)",,2,2,0,학기,,,절대평가,,○,이론,교양지도과목,일반강의,,○,,,외국인,,,,,,(외국인학생만 수강)
86,0009242,한국문화의이해,04,교양선택,신동의,교양학부,50,26,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),1학년," 13-201 첨단:수(5,6)",,2,2,0,학기,,,절대평가,,○,이론,교양지도과목,일반강의,,○,,,외국인,,,,,,(외국인학생만 수강)
87,0009242,한국문화의이해,05,교양선택,신동의,교양학부,50,25,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),1학년," 13-101 계단강의실:수(8,9)",,2,2,0,학기,,,절대평가,,○,이론,교양지도과목,일반강의,,○,,,외국인,,,,,,(외국인학생만 수강)
88,0009248,언어와과학,01,교양선택,권영성,교양학부,100,91,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-401 첨단:화(5,6),수(9)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,
89,0009252,스포츠마케팅의이해,01,교양선택,김헌일,생활체육학과,100,24,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-501 첨단:월(7),수(1,2)",,3,2,1,학기,,,상대평가,상대기본(4080),○,"이론+실습(실험,실습,실기)",일반과목,일반강의,,,,일반영역,공통,,,,,,
90,0009254,약과건강,01,교양선택,윤지은,제약공학과,100,100,개설,오프라인,미리보기,미리보기,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-401 첨단:화(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제4영역:과학과기술,공통,,,,,,
91,0009255,카툰을통한대중시각문화의이해와감상,01,교양선택,성문기,만화애니메이션학과,100,81,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-103 계단강의실:월(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제1영역:문화와예술,공통,,,,,,
92,0009256,토익Part7(독해),01,교양선택,김미진,교양학부,100,27,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-308 첨단:월(6,7)",,2,2,0,학기,,,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,(토익 500점 이상 권장)
93,0009260,유토피아와디스토피아,01,교양선택,조한상,법학과,100,97,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-201 첨단:목(1,2)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제2영역:역사와철학,공통,,,,,,
94,0009261,현대소비자와디지털광고,01,교양선택,김은희,광고홍보학과,100,94,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-201 첨단:월(8,9)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제5영역:정치와경제,공통,,,,,,
95,0009262,젠더커뮤니케이션-남과여의의사소통,01,교양선택,이주희,법학과,100,96,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-101 계단강의실:월(3,4),수(3)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,
96,0009263,문화-예술과저작권,01,교양선택,김상균,법학과,100,27,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-402 첨단:월(3,4),화(7)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,
97,0009264,현대도시와미래,01,교양선택,류경무,건축공학과,100,97,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-501 첨단:화(1,2)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제4영역:과학과기술,공통,,,,,,
98,0009266,스마트시대의정보보호,01,교양선택,김봉한,디지털보안학과,100,91,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-201 첨단:금(5,6)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제4영역:과학과기술,공통,,,,,,
99,0009283,생활러시아어,01,교양선택,이영범,교양학부,100,31,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-303 첨단:수(8,9)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
100,0009441,다문화주의와글로컬리즘,01,교양선택,이영범,교양학부,100,44,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-403 첨단:월(5,6)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,
101,0009442,세계화와세계지리,01,교양선택,염승일,조경도시학과,100,21,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-401 첨단:화(1,2),목(6)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,
102,0009443,창의적기획서작성의이해,01,교양선택,이현선,광고홍보학과,100,92,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-202 첨단:월(8,9)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
103,0009444,지속가능한환경과에코캠퍼스,01,교양선택,백승관,건축학과,100,98,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-401 첨단:금(5,6)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제4영역:과학과기술,공통,,,,,,
104,0009445,IT융합을위한창의소프트웨어,01,교양선택,전완식,교양학부,40,36,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-107C:월(8,9)",,2,1,1,학기,,,상대평가,상대기본(4080),○,"이론+실습(실험,실습,실기)",일반과목,일반강의,,,,제6영역:SW영역,공통,,,,,,(PBL교과목)
105,0009446,직업세계의이해와진로탐색,01,교양선택,임정섭,교직과,100,99,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통, 13-303 첨단:수(4),,1,1,0,학기,,○,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,(1학년대상교과목)/학생종합상담센터
106,0009446,직업세계의이해와진로탐색,02,교양선택,임정섭,교직과,100,97,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통, 13-303 첨단:수(5),,1,1,0,학기,,○,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,(1학년대상교과목)/학생종합상담센터
107,0009447,진로설정과직업선택,01,교양선택,임정섭,교직과,100,79,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통, 13-501 첨단:금(3),,1,1,0,학기,,○,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,(2학년대상교과목)/학생종합상담센터
108,0009447,진로설정과직업선택,02,교양선택,최금진,교직과,100,74,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통, 13-301 첨단:월(9),,1,1,0,학기,,○,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,(2학년대상교과목)/학생종합상담센터
109,0009448,진로설계와경력개발,01,교양선택,김형욱,무역학과,100,86,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통, 13-501 첨단:목(3),,1,1,0,학기,,○,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,(3학년대상교과목)/취업지원팀
110,0009448,진로설계와경력개발,02,교양선택,김형욱,무역학과,100,84,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통, 13-501 첨단:목(4),,1,1,0,학기,,○,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,(3학년대상교과목)/취업지원팀
111,0009449,중급일본어,01,교양선택,김선영,교양학부,100,88,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-101 계단강의실:화(1,2)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
112,0009452,대학생을위한실용금융,01,교양선택,은호익,교양학부,100,96,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-301 첨단:금(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제5영역:정치와경제,공통,,,,,,
113,0009453,부모교육의이해,01,교양선택,김영식,호텔외식경영학과,100,100,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-401 첨단:금(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,
114,0009454,창의적모바일코딩,01,교양선택,박영환,교양학부,40,0,폐지,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-107C:화(6,7)",2024-08-28,2,1,1,학기,,,상대평가,상대기본(4080),○,"이론+실습(실험,실습,실기)",일반과목,일반강의,,,,제6영역:SW영역,공통,,,,,,
115,0009455,영상문화론:어떻게이미지를읽는가?,01,교양선택,박인영,교양학부,100,97,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-101 계단강의실:목(5,6)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,교양지도과목,일반강의,,,,제1영역:문화와예술,공통,,,,,,
116,0009994,창업과법률,01,교양선택,오석웅,법학과,100,0,폐지,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-203 첨단:화(7),목(1,2)",2024-08-28,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
117,0010627,창의적사고와상상력,01,교양선택,김성일,교양학부,100,94,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-501 첨단:목(1,2)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제2영역:역사와철학,공통,,,,,,
118,0010628,말하기의사소통의원리와실제,01,교양선택,최건아,국어교육과,40,33,개설,오프라인,미리보기,,다운로드,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-304 ALC강의실:화(1,2)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,(PBL교과목)
119,0010629,TED로만나는영어와세계문화,01,교양선택,신광인,교양학부,100,92,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-203 첨단:목(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제1영역:문화와예술,공통,,,,,,
120,0010630,실학사상과현대사회,01,교양선택,도민재,교양학부,100,90,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-203 첨단:화(5,6)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제2영역:역사와철학,공통,,,,,,
121,0010631,동양고전과리더십,01,교양선택,도민재,교양학부,100,96,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-201 첨단:수(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제2영역:역사와철학,공통,,,,,,
122,0010633,비판적사고와논증,01,교양선택,김범수,교양학부,100,28,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-102 계단강의실:화(1,2,3)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제2영역:역사와철학,공통,,,,,,
123,0010634,청년의삶과21세기민주시민,01,교양선택,유호근,경찰행정학과,100,23,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-303 첨단:금(1,2)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제5영역:정치와경제,공통,,,,,,
124,0010637,과학사의이해,01,교양선택,김범수,교양학부,100,75,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-101 계단강의실:화(5,6,7)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제4영역:과학과기술,공통,,,,,,
125,0010640,국제개발협력의이해,01,교양선택,백숙희,교양학부,100,88,개설,온오프병행,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-312 HyFlex강의실:화(5,6,7)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,HyFlex강좌,일반강의,,,,제5영역:정치와경제,공통,,,,,,HyFlex강의실활용강좌(09동 312호)
126,0010641,유도의이론및실기,01,교양선택,박종학,생활체육학과,50,0,폐지,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 51-109 유도장:화(5,6)",2024-08-28,2,1,1,학기,,,상대평가,상대기본(4080),○,"이론+실습(실험,실습,실기)",일반과목,일반강의,,,,일반영역,공통,,,,,,
127,0010642,인간심리이해,01,교양선택,임정섭,교직과,100,57,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-501 첨단:월(8,9),화(3)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,
128,0011159,CLAP2,01,교양선택,이종선,산업디자인학과,50,20,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-207 강의실:금(2,3,5,6)",,3,2,2,학기,,,절대평가,,○,"이론+실습(실험,실습,실기)",일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,(CLAP 선발학생만 수강)
129,0011160,사회학의이해,01,교양선택,이정환,교양학부,100,14,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-203 첨단:목(8,9),금(4)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제3영역:인간과사회,공통,,,,,,
130,0011162,법치주의와의회정치,01,교양선택,최철호,법학과,100,0,폐지,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-302 첨단:수(7),금(1,2)",2024-08-28,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제5영역:정치와경제,공통,,,,,,
131,0011163,자본주의와경제학,01,교양선택,김종구,경제통상학과,100,96,개설,온오프병행,미리보기,,다운로드,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-312 HyFlex강의실:목(8,9)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,HyFlex강좌,일반강의,,,,제5영역:정치와경제,공통,,,,,,HyFlex강의실활용강좌(09동 312호)
132,0011165,민주주의란무엇인가? ,01,교양선택,유호근,경찰행정학과,100,52,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-303 첨단:월(5,6),화(4)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제5영역:정치와경제,공통,,,,,,
133,0011166,국제관계의이해,01,교양선택,유호근,경찰행정학과,100,85,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-303 첨단:화(3),목(1,2)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제5영역:정치와경제,공통,,,,,,
134,0011168,빅데이터의이해,01,교양선택,이동혁,교양학부,40,38,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-107C:금(3,4)",,2,1,1,학기,,,상대평가,상대기본(4080),○,"이론+실습(실험,실습,실기)",일반과목,일반강의,,,,제6영역:SW영역,공통,,,,,,
135,0011197,입문일본어,01,교양선택,권영성,교양학부,50,50,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-402 첨단:수(1,2)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
136,0011199,입문중국어,01,교양선택,왕뢰,교양학부,50,49,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-310 첨단:수(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
137,0011199,입문중국어,02,교양선택,왕뢰,교양학부,50,47,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-307 첨단:수(8,9)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
138,0011225,아카데믹영어,01,교양선택,김미진,교양학부,50,46,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-316 첨단:수(5,6)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
139,0011347,논어의지혜,01,교양선택,도민재,교양학부,100,0,폐지,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-203 첨단:금(5,6)",2024-08-28,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제2영역:역사와철학,공통,,,,,,
140,0011348,인물로만나보는한국사,01,교양선택,박성준,교양학부,100,99,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-101 계단강의실:월(5,6)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제2영역:역사와철학,공통,,,,,,
141,0011351,헌법으로읽는한국사회,01,교양선택,조한상,법학과,800,775,개설,온라인(동영상콘텐츠),미리보기,미리보기,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통,,,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,인터넷강좌,,,,제3영역:인간과사회,공통,,,,,,출석시험: 10/24(목) 20:00~20:20
142,0011351,헌법으로읽는한국사회,02,교양선택,조한상,법학과,0,17,개설,온라인(동영상콘텐츠),미리보기,미리보기,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통,,,2,2,0,학기,,,상대평가,상대20(기본),○,이론,일반과목,인터넷강좌,,,,제3영역:인간과사회,공통,,,,,,조기취업학생만 수강
143,0011352,과학기술과인간의미래,01,교양선택,이은경,응용화학과,100,0,폐지,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-213 첨단:화(1,2)",2024-08-28,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제4영역:과학과기술,공통,,,,,,
144,0011355,현대아시아지역문화의이해,01,교양선택,왕뢰,교양학부,100,29,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-301 첨단:월(5,6), 13-303 첨단:수(6)",,3,3,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,제1영역:문화와예술,공통,,,,,,
145,0011357,영어회화(중급),01,교양선택,아이린 애모스,교양학부,30,30,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 20-421 첨단:화(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
146,0011358,영어독해(중급),01,교양선택,함은경,교양학부,50,44,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-308 첨단:목(3,4)",,2,2,0,학기,,,상대평가,상대기본(4080),○,이론,일반과목,일반강의,,,,일반영역,공통,,,,,,
147,0011359,한국어화법의이해,01,교양선택,세연령,교양학부,55,26,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-501 첨단:월(3),금(5,6)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,외국인,,,,,,(외국인학생만 수강)
148,0011359,한국어화법의이해,02,교양선택,세연령,교양학부,50,50,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-206 LAB-5:42-206 첨단:화(1,2),수(7)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
149,0011359,한국어화법의이해,03,교양선택,세연령,교양학부,50,49,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-206 LAB-5:42-206 첨단:화(3),수(5,6)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
150,0011359,한국어화법의이해,04,교양선택,세연령,교양학부,50,50,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-205 LAB-4:42-205 첨단:목(3), 42-206 LAB-5:42-206 첨단:금(1,2)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
151,0011359,한국어화법의이해,05,교양선택,가취명,교양학부,52,52,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-308 첨단:화(3),수(8,9)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
152,0011359,한국어화법의이해,06,교양선택,이수진,교양학부,50,27,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-310 첨단:월(7,8,9)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,외국인,,,,,,(외국인학생만 수강)
153,0011359,한국어화법의이해,07,교양선택,김보은,교양학부,50,50,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-204 HyFlex강의실:목(1,2,3)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
154,0011359,한국어화법의이해,08,교양선택,,,0,0,폐지,오프라인,,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-301 첨단:목(5,6,7)",2024-08-28,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
155,0011360,한국어문법의이해,01,교양선택,김상태,국어교육과,50,29,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-316 첨단:목(9),금(6,7)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,일반강의,,,,일반영역,외국인,,,,,,(외국인학생만 수강)
156,0011360,한국어문법의이해,02,교양선택,김상태,국어교육과,50,49,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-316 첨단:월(1,2),화(3)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
157,0011360,한국어문법의이해,03,교양선택,김상태,국어교육과,50,50,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-316 첨단:월(3),화(1,2)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
158,0011360,한국어문법의이해,04,교양선택,김상태,국어교육과,70,70,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-103 계단강의실:수(3),금(1,2)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
159,0011360,한국어문법의이해,05,교양선택,김상태,국어교육과,50,49,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 09-316 첨단:목(7,8),금(5)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
160,0011360,한국어문법의이해,06,교양선택,정운영,교양학부,70,70,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 13-102 계단강의실:수(5,6,7)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
161,0011360,한국어문법의이해,07,교양선택,정운영,교양학부,50,50,개설,오프라인,미리보기,,,교양대학(강좌개설),교양학과(강좌개설),교양학과(강좌개설),공통," 42-205 LAB-4:42-205 첨단:수(1,2,3)",,3,3,0,학기,,,절대평가,,○,이론,일반과목,원어강좌,,,,일반영역,외국인,,,,,,"외국인대상 이중언어과정(3,4학년편입)"
